DOI,Título,Autores,Año,Citas,Revista
10.31209/2018.100000007,Optimal Tuning for Load Frequency Control using Ant Lion Algorithm in Multi-Area Interconnected Power System,Nour Kouba and Mohamed Menaa and Kambriz Tehrani and Mohamed Boudour,2018,3,Intelligent Automation and Soft Computing
10.32604/iasc.2021.018895,Research on Detection Method of Interest Flooding Attack in Named Data Networking,Yabin Xu and Peiyuan Gu and Xiaowei Xu,2021,1,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.019348,Visual Protection Using RC5 Selective Encryption in Telemedicine,Osama S. Faragallah and Ahmed I. Sallam and Hala S. El-sayed,2022,4,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2020.010133,Research on the Dynamic Compensation System of the Cathode Electrode Wear for a Short Electric Arc Machine Tool,Bo Li and Di Xiong,2020,2,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.021788,A Multi-Simplex Imperialist Competitive Paradigm for Solving Nonlinear Physical Systems,Javaid Ali and Shaukat Iqbal and Salem Alkhalaf,2022,0,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.021815,Analysis of Inventory Model for Quadratic Demand with Three Levels of Production,Dharamender Singh and Majed G. Alharbi and Anurag Jayswal and Ali Akbar Shaikh,2022,1,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.019778,Detecting Lung Cancer Using Machine Learning Techniques,Ashit Kumar Dutta,2022,3,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.020090,Implementation of a High-Speed and High-Throughput Advanced Encryption Standard,T. Manoj Kumar and P. Karthigaikumar,2022,4,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.020163,Severity Grade Recognition for Nasal Cavity Tumours Using D閏or CNN,Prabhakaran Mathialagan and Malathy Chidambaranathan,2022,0,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.020662,Breast Cancer Detection Through Feature Clustering and Deep Learning,Hanan A. Hosni Mahmoud and Amal H. Alharbi and Norah S. Alghamdi,2022,1,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.020151,Design of Virtual Reality System for Organic Chemistry,Kalaphath Kounlaxay and Dexiang Yao and Min Woo Ha and Soo Kyun Kim,2022,0,Intelligent Automation &amp; Soft Computing
10.31209/2019.100000118,Novel Android Malware Detection Method Based on Multi-dimensional Hybrid Features Extraction and Analysis,Yue Li and Guangquan Xu and Hequn Xian and Longlong Rao and Jiangang Shi,2019,7,Intelligent Automation and Soft Computing
10.32604/iasc.2021.012462,Maximizing Throughput in Wireless Multimedia Sensor Network using Soft Computing Techniques,Krishnan Muthumayil and Thangaiyan Jayasankar and Nagappan Krishnaraj and Mohamed Yacin Sikk and n.m. ar and Prakash Nattanmai Balasubramanian and Chokkalingam Bharatiraja,2021,3,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.020422,Efficient Key Management System Based Lightweight Devices in IoT,T. Chindrella Priyadharshini and D. Mohana Geetha,2022,5,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.020137,Developing Secure Healthcare Video Consultations for Corona Virus (COVID-19) Pandemic,Mohammed A. AlZain and Jehad F. Al-Amri and Ahmed I. Sallam and Emad Sami Jaha and Sultan S. Alshamrani and Hala S. El-Sayed and Osama S. Faragallah,2022,1,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.020649,Low Cost Autonomous Learning and Advising Smart Home Automation System,Daniel Chioran and Honoriu Valean,2022,1,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2021.015198,Live Data Analytics with IoT Intelligence-Sensing System in Public Transportation for COVID-19 Pandemic,Abdullah Alamri and Sultan Alamri,2021,6,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2020.010115,Construction and Application of the Multi-Intermediate Multi-media English Oral Teaching Mode,Na Li,2020,7,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2020.013929,Design of Intelligent English Translation Algorithms Based on a Fuzzy Semantic Network,Ping Wang and HongGuo Cai and LuKun Wang,2020,4,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2021.015482,Computer Vision Based Robotic Arm Controlled Using Interactive GUI,Muhatasim Intisar and Mohammad Monirujjaman Khan and Mohammad Rezaul Islam and Mehedi Masud,2021,18,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2020.012663,A Genetic Algorithm Optimization for Multi-Objective Multicast Routing,Ahmed Y. Hamed and Monagi H. Alkinani and M. R. Hassan,2020,9,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.019493,An Efficient HAPS Cross-Layer Design to Mitigate COVID-19 Consequences,Sameer Alsharif and Rashid A. Saeed and Yasser Albagory,2022,5,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.020482,Adaptive Quality-of-Service Allocation Scheme for Improving Video Quality over a Wireless Network,Raed Alsaqour and Ammar Hadi and Maha Abdelhaq,2022,0,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.021202,Domain Name Service Mechanism Based on Master-Slave Chain,Siyuan Liu and Shaoyong Guo and Ziwei Hu and Xin Xu and Wei Bai and Ningzhe Xing and Xuesong Qiu and Siwen Xu,2022,0,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.022037,Classification of Parkinson Disease Based on Patient’s Voice Signal Using Machine Learning,Imran Ahmed and Sultan Aljahdali and Muhammad Shakeel Khan and Sanaa Kaddoura,2022,6,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.020726,A Novel COVID-19 Prediction Model with Optimal Control Rates,Ashraf Ahmed and Yousef AbuHour and Ammar El-Hassan,2022,1,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.020435,Robustness Convergence for Iterative Learning Tracking Control Applied to Repetitfs Systems,Ben Attia Selma and Ouerfelli Houssem Eddine and Salhi Salah,2022,0,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.021920,Service Level Agreement Based Secured Data Analytics Framework for Healthcare Systems,S. Benila and N. Usha Bhanu,2022,0,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2020.010112,An Improved TCP Vegas Model for Space Networks of the Bandwidth Asymmetry,Qixue Guan and Yueqiu Jiang,2020,3,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2020.013941,Wind Speed Prediction Modeling Based on the Wavelet Neural Network,Zhenhua Guo and Lixin Zhang and Xue Hu and Huanmei Chen,2020,5,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2021.019058,Liver Lesions and Acute Intracerebral Hemorrhage Detection Using Multimodal Fusion,Osama S. Faragallah and Abdullah N. Muhammed and Taha S. Taha and Gamal G. N. Geweid,2021,0,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2021.017654,Research on College English Teaching Model Based on Decision Trees,Hao Wu and B. Nagaraj,2021,1,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2021.017391,Game-Theory Based Graded Diagnosis Strategies of Craniocerebral Injury,Yiming Liu and Ke Chen and Lanzhen Bian and Lei Ren and Jing Hu and Jinyue Xia,2021,0,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2021.018480,Resource Management and Task Offloading Issues in the Edge–Cloud Environment,Jaber Almutairi and Mohammad Aldossary,2021,1,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2021.018009,Blind and Visually Impaired User Interface to Solve Accessibility Problems,Azeem Shera and Muhammad Waseem Iqbal and Syed Khuram Shahzad and Madeeha Gul and Natash Ali Mian and Muhammad Raza Naqvi and Babar Ayub Khan,2021,0,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2021.019513,CT Segmentation of Liver and Tumors Fused Multi-Scale Features,Aihong Yu and Zhe Liu and Victor S. Sheng and Yuqing Song and Xuesheng Liu and Chongya Ma and Wenqiang Wang and Cong Ma,2021,1,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2021.018888,Modeling Habit Patterns Using Conditional Reflexes in Agency,Qura-Tul-Ain Khan and Taher M. Ghazal and Sagheer Abbas and Wasim Ahmad Khan and Muhammad Adnan Khan and Raed A. Said and Munir Ahmad and Muhammad Asif,2021,10,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.024668,Ensemble Deep Learning Models for Mitigating DDoS Attack in Software-Defined Network,Fatmah Alanazi and Kamal Jambi and Fathy Eassa and Maher Khemakhem and Abdullah Basuhail and Khalid Alsubhi,2022,0,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.027182,Multi Chunk Learning Based Auto Encoder for Video Anomaly Detection,Xiaosha Qi and Genlin Ji and Jie Zhang and Bo Sheng,2022,0,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.023643,Energy Enhancement of Permanent Magnet Synchronous Generators Using Particle Swarm Optimization,S. Marisargunam and L. Kalaivani and R. V. Maheswari,2022,0,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.027710,Spatio-temporal Model Combining VMD and AM for Wind Speed Prediction,Yingnan Zhao and Peiyuan Ji and Fei Chen and Guanlan Ji and Sunil Kumar Jha,2022,0,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.027349,Improve Representation for Cross-Language Clone Detection by Pretrain Using Tree Autoencoder,Huading Ling and Aiping Zhang and Changchun Yin and Dafang Li and Mengyu Chang,2022,0,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.022374,An Innovative Approach for Water Distribution Systems,Van-Phuong Ta and Dinh-Nhon Truong and Nguyen-Thanh Nhan,2022,0,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.022418,Handling High Dimensionality in Ensemble Learning for Arrhythmia Prediction,Fuad Ali Mohammed Al-Yarimi,2022,1,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.021128,Non-Cooperative Learning Based Routing for 6G-IoT Cognitive Radio Network,Tauqeer Safdar Malik and Kaleem Razzaq Malik and Muhammad Sanaullah and Mohd Hilmi Hasan and Norshakirah Aziz,2022,0,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2014.934596,Estimating Leaf Nitrogen Concentration In Barley By Coupling Hyperspectral Measurements With Optimal Combination Principle,Xingang Xu and Chunjiang Zhao and Xiaoyu Song and Xiaodong Yang and Guijun Yang,2014,1,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2004.10642865,Mobile Robot Path Planning Using Hybrid Genetic Algorithm and Traversability Vectors Method,C.-K. Loo and M. Rajeswari and E. K. Wong and M. V. C. Rao,2004,5,Intelligent Automation &amp; Soft Computing
10.31209/2020.100000182,Research on Maximum Return Evaluation of Human Resource Allocation Based on Multi-Objective Optimization,Hong Zhu,2020,0,Intelligent Automation and Soft Computing
10.1080/10798587.2000.10642815,Word Recognition from Sparse Graphs of Letter Candidates Using Wildcards and Multiple Experts,A. Hennig and N. Sherkat and R. J. Whitrow,2001,0,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2017.1379794,Distinguished Iranian-American Father of Fuzzy Logic Passes Away at Age 96,,2017,0,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2014.960228,Modification of CFAR Algorithm for Oil Spill Detection from SAR Data,Siyuan Wang and Xingyu Fu and Yan Zhao and Hui Wang,2015,3,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2016.1186890,Towards a Realistic Indoor World Reconstruction: Preliminary Results for an Object-Oriented 3D RGB-D Mapping,ChangHyun Jun and Jaehyeon Kang and Suyong Yeon and Hyunga Choi and Tae-Young Chung and Nakju Lett Doh,2017,1,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2016.1225338,Motor current signatures and their envelopes as tools for fault diagnosis,Abitha Memala W. and V. Rajini,2017,1,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2015.1048967,An Approximation Method Of Optimal Scheduling For Multicommodity Flows In Cloud-Service Scenarios,Dong Huang and Yong Yang and Lun Tang and Ju Zhang and Xiang Wang,2016,2,Intelligent Automation &amp; Soft Computing
10.31209/2019.100000143,Rough Set Based Rule Approximation and Application on Uncertain Datasets,L. Ezhilarasi and A.P. Shanthi and V. Uma Maheswari,2019,1,Intelligent Automation and Soft Computing
10.31209/2019.100000119,Extreme Learning Machine with Elastic Net Regularization,Lihua Guo,2019,0,Intelligent Automation and Soft Computing
10.1080/10798587.2011.10643222,Soft Sensor Based on a Pso-Bp Neural Network for a Titanium Billet Furnace-Temperature,Yan Lv and Min Wu and Qi Lei and Zhuo-Yun Nie,2011,2,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.025792,IoT Based Disease Prediction Using Mapreduce and LSQN3 Techniques,R. Gopi and S. Veena and S. Balasubramanian and D. Ramya and P. Ilanchezhian and A. Harshavardhan and Zatin Gupta,2022,1,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2022.024610,Electricity Theft Detection and Localization in Smart Grids for Industry 4.0,Worakamol Wisetsri and Shamimul Qamar and Gaurav Verma and Deval Verma and Varun Kumar Kakar and Thanyanant Chansongpol and Chanyanan Somtawinpongsai and Chai Ching Tan,2022,1,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2020.012480,Identifying Event-specific Opinion Leaders by Local Weighted LeaderRank,Wanxia Yang and Sadaqatur Rehman and Wenhui Que,2020,1,Intelligent Automation &amp; Soft Computing
10.32604/iasc.2020.010109,The Data Classification Query Optimization Method for English Online Examination System Based on Grid Image Analysis,Kun Liu,2020,1,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2012.10643298,Multi-Scale Model Of Dam Safety Condition Monitoring Based On Dynamic Bayesian Networks,Fang Weihua and Xu Lanyu,2012,3,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2016.1152771,Channel allocation for hot spot areas in HAPS communication based on the prediction of mobile user characteristics,Mingxiang Guan and Le Wang and Liming Chen,2016,4,Intelligent Automation &amp; Soft Computing
10.31209/2020.100000179,Application of the DRGs and the Fuzzy Demand in the Medical Service Resource Allocation based on the Data Mining Algorithm,Fanxiu Dong,2020,0,Intelligent Automation and Soft Computing
10.1080/10798587.2006.10642927,Still Image Compression with Mean-Residual Domain Adaptive Resolution Vector Quantization Technique,Takahiro Nakayama and Masahiro Konda and Koji Takeuchi and Koji Kotani and Tadahiro Ohmi,2006,1,Intelligent Automation &amp; Soft Computing
10.31209/2020.100000188,A Perspective of the Machine Learning Approach for the Packet Classification in the Software Defined Network,B. Indira and K. Valarmathi,2020,0,Intelligent Automation and Soft Computing
10.1080/10798587.2012.10643254,Differentiation of Mechanical Damages of Rice Plants Using E-Nose,Zhou Bo and Jun Wang,2012,1,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2007.10642963,Adaptive Robust Nonlinear Ship Course Control Based on Backstepping and Nussbaum Gain,Jialu Du and Chen Guo and Shuanghe Yu,2007,12,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2005.10644215,Handover Management Based on Fuzzy Logic Decision for Leo Satellite Networks,Jin-Long Wang,2005,1,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2011.10643161,Fuzzy Information Retrieval Based On A New Similarity Measure Of Generalized Fuzzy Numbers,Shi-Jay Chen,2011,6,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2008.10643004,A Neural Networks Based Direct Adaptive Controller for Multivariable Systems,W.C. Cho and I.S. Lee and K.Y. Kim and P.G. Lee,2008,0,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2013.771421,Voluntary Disconnected Operations for Energy Efficient Mobile Devices in Pervasive Computing Environments,Sung-Hwa Lim and Byoung-Hoon Lee and Jai-Hoon Kim,2013,2,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2017.1295678,Random Controlled Pool base Differential Evolution algorithm (RCPDE),Qamar Abbas and Jamil Ahmad and Hajira Jabeen,2018,0,Intelligent Automation and Soft Computing
10.1080/10798587.2016.1231478,Medical Development Platform Using ZyCAP-Based Partial Reconfiguration on ZynqSoC,Iljung Yoon and Anand Paul and Jooheung Lee,2017,0,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2007.10642959,Design and Implementation of a VSL System,John Placer and Assim Sagahyroon,2007,0,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2006.10642915,Damping Controller Design for Power System Oscillations,Rusejla Sadikovic and Göran Andersson and Petr Korba,2006,7,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2011.10643147,An Efficient Block-Based Fragile Watermarking System for Tamper Localization and Recovery,Venkata Gopal Edupuganti and Frank Y. Shih and I-Cheng Chang,2011,2,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2016.1139285,Study on cluster analysis characteristics and classification capabilities — a case study of satisfaction regarding hotels and bed &amp; breakfasts of Chinese tourists in Taiwan,Seng-Su Tsang and Wen-Cheng Wang and Hao-Hsiang Ku,2017,2,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2012.10643290,Improved Shuffled Frog Leaping Algorithm And Its Application In Node Localization Of Wireless Sensor Network,Fan TangHuai and Lü Li and Zhao Jia,2012,10,Intelligent Automation &amp; Soft Computing
10.31209/2019.100000102,Numerical Analysis of Pressure Distribution in a Brush Seal based on a 2-D Staggered Tube Banks Model,Yuchi Kang and Meihong Liu and Sharon Kao-Walter and Jinbin Liu and Qihong Ceng,2019,0,Intelligent Automation and Soft Computing
10.1080/10798587.2008.10642994,Learning Approaches Applied To Human-Robot Interaction For Space Missions,Sekou Remy and Ayanna M. Howard,2008,0,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2009.10643037,A Locally-Tuned Minimal Resource Allocation Network For Pattern Classification,W.S. Lim and M.V.C. Rao,2009,1,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2009.10643040,LVQ Neural Networks Applied To Face Segmentation,Erik Cuevas and Daniel Zaldivar and Marco Perez and Edgar N. Sanchez,2009,3,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2004.10642885,A Framework for Kinematic and Dynamic Motion Planning for a Formation of Mobile Robots,Thomas Sugar and Jaydev P. Desai,2004,0,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2008.10642990,Modeling and Processing Using Reversible Conservative Noisy Elementary Cellular Automata Circuits and their M-Ary Quantum Computing,Anas N. Al-Rabadi,2008,0,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2011.10643134,Bayesian Normalized Gaussian Network and Hierarchical Model Selection Method,Junichiro Yoshimoto and Masa-Aki Sato and Shin Ishii,2011,1,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2012.10643301,Evaluation of Covariance Matrix in Distributed MIMO Radar,Jurong Hu and Ning Cao and Hao Lu and Fei Wang,2012,0,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2012.10643264,A Monitoring System Based On Environment Indicator Technology For Land Rehabilitation In Coal Mine Dump Areas,Yingyi Chen and Yuan Wang and Daoliang Li and Xing Wu,2012,2,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2013.869107,Intelligent Pattern Recognition Technology and Applications,Dong Ren and Simon X. Yang,2013,1,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2000.10642823,Hierarchical Fuzzy Logic Scheme with Constraints on the Fuzzy Rule,Moon G. Joo and Jin S. Lee,2001,5,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2013.869115,A Robust Object Tracking Algorithm Based on Surf and Kalman Filter,Yin Hongpeng and Peng Chao and Chai Yi and Fan Qu,2013,5,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2013.787189,Characteristics and Reliability Analysis of the Complex Network In Guangzhou Rail Transit,Chaozhe Jiang and Lu Wu and Fang Xu and Jixue Yuan,2013,10,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2000.10642790,Distributed Task Processing By a Multiple Autonomous Robot System Using an Intelligent Data Carrier System,Hajime Asama and Teruo Fujii and Hayato Kaetsu and Isao Endo and Takanori Fuiita,2000,2,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2013.863041,A Novel Topology in Modular Ann Approach for Multi-Modal Concept Identification and Image Retrieval,Syed Sajjad Hussain and Manzoor Hashmani and Muhammad Moinuddin and Kamran Raza,2014,2,Intelligent Automation &amp; Soft Computing
10.31209/2019.100000156,Identification and Segmentation of Impurities Accumulated in a Cold-Trap Device by using Radiographic Images,B Thamotharan and B Venkatraman and S Chandrasekaran,2019,1,Intelligent Automation and Soft Computing
10.31209/2019.100000108,A Novel Service Recommendation Approach in Mashup Creation,Yanmei Zhang and Xiao Geng and Shuiguang Deng,2019,0,Intelligent Automation and Soft Computing
10.31209/2020.100000202,Numerical Simulation Study on the Regularity of the CIS Bedding Hydraulic Fracturing based on the 3D Penny-Shape Model,Jiangtao Li,2020,0,Intelligent Automation and Soft Computing
10.1080/10798587.2006.10642913,Robust Decentralized Control of a High Voltage DC System using Evolutionary Approach*,Adel Farag and Herbert Werner,2006,1,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2007.10642973,Development and Implementation of a Fuzzy-Neural Network Controller for Brushless DC Drives,Muammer Gökbulut and Beşir Dandil and Cafer Bal,2007,6,Intelligent Automation &amp; Soft Computing
10.31209/2019.100000069,Robust EM Algorithm for Iris Segmentation based on Mixture of Gaussian Distribution,Fatma Mallouli and Atef Masmoudi and Afif Masmoudi and Mohamed Abid,2019,0,Intelligent Automation and Soft Computing
10.1080/10798587.2005.10642902,Implementation of Evolutionary Active Force Control in a 5-Link Biped Robot,L. C. Kwek and C. C. Kang and C. K. Loo and E. K. Wong,2005,1,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2010.10643080,Microgrids Operation And Control Under Emergency Conditions,C.L. Moreira and J.A. Peças Lopes,2010,6,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2012.10643229,"Soft Computation Using Artificial Neural Estimation And Linear Matrix Inequality Transmutation For Controlling Singularly-Perturbed Closed Timeindependent Quantum Computation Systems, Part B: Hierarchical Regulation Implementation",Anas N. Al-Rabadi,2012,0,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2015.1095487,Video Recognition of Human Fall Based on Spatiotemporal Features,Kai Wang and Youjin Zhao and Qingyu Xiong and Xiling Shen and Min Fan and Min Gao,2016,0,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2016.1231471,Fusion for Image Based Human Age Estimation,Madhusudhanan Baskaran and R. Kalpana,2017,0,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2002.10644213,Direct Learning Neural Controller Tuned by a Real Number Genetic Algorithm,Nicolas W Chbat and C. James Li,2002,1,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2015.1015243,BIBO Stability Analysis of TSK Fuzzy PI/PD Control Systems,Oh-Kyu Choi and Jinwook Kim and Jongkyoo Kim and Jin S. Lee,2015,9,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2016.1261957,An Improved Lung Sound Denoising Method By Wavelet Packet Transform With Pso-Based Threshold Selection,Qing-Hua HE and Bin YU and Xin HONG and Bo LV and Tao LIU and Jian RAN and Yu-Tian BI,2018,0,Intelligent Automation and Soft Computing
10.1080/10798587.2008.10642993,Guest Editorial Special Section on Soft Computing for Space Autonomy,Edward Tunstel and Rita Almeida Ribeiro,2008,0,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2001.10642806,Design of User Interfaces for Job Shop Environment,Purnendu Mandal and Saeid Nahavandi,2001,0,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2009.10643046,Energy-Efficient Scheduling For Small Pervasive Computing Devices Under Fixed-Priority Multi-Subtask Model,Zhigang Gao and Zhaohui Wu and Man Lin,2009,1,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2009.10643032,A Fuzzy-Neural Network Approach To Multisensor Integration For Obstacle Avoidance Of A Mobile Robot,Weiren Shi and Kai Wang and Simon X. Yang,2009,11,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2013.878529,An Efficient Refining Image Annotation Technique by Combining Probabilistic Latent Semantic Analysis and Random Walk Model,Dongping Tian and Xiaofei Zhao and Zhongzhi Shi,2014,6,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2013.873303,Ontology-based Dynamic and Semantic Similarity Calculation Method for Case-based Reasoning,Mye Sohn and Jun Hyeok Yim and Seongil Lee and Hyun Jung Lee,2014,2,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2000.10768161,Vector Field Based Path Planning and Petri-Net Based Role Selection Mechanism with Q-Learning for the Soccer Robot System,Dong-Han Kim and Yong-Jae Kim and Kwang-Choon Kim and Jong-Hwan Kim and Prahlad Vadakkepat,2000,26,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2013.863540,User Adaptive and Fair Broadcasting in an Error-prone Environment,Byoung-Hoon Lee and Deok-Hwan Kim and Sang-Min Lee,2014,1,Intelligent Automation &amp; Soft Computing
10.1080/10798587.2011.10643218,The Research of A New Streaming Media Network Architecture Based on the Fusion of P2P And CDN,Wuyao Shen and Xingming Zhang and Shubin Mai and Lei Huang and Xueyun Liu and Chong Zhang and Huaixi Chen,2011,2,Intelligent Automation &amp; Soft Computing
